c23afe5a-3680-48eb-b1de-60d168be87fe,1
f97e6a5d-5d11-4e5a-93ce-804a5bac93df,1
9931ce78-bcd1-45c3-b9f5-fc9ca10077ea,1
7230cf3e-d5cd-4d6e-9e97-b3267272ad07,1
c92460bd-a8c2-4a40-a590-1fb358390944,1
27dc47ee-659d-4b7d-b854-ee839a4bbfcf,1
f656100b-e6af-44f3-9d47-2503d2671e14,1
c598e4e7-e311-4739-97c3-e17c9fb9e3b4,1
74d41100-a117-4d31-91a6-b45bee19e206,1
bcca90bd-a755-4961-9be8-93bd7393ead7,1
0e03b149-3574-4d77-b74c-97e8a3ff579b,1
3d311728-f4df-4a9a-a5db-0fd0a0ee257e,1
364c7852-a995-4492-994c-166d14ca8692,1
847dd444-7d9a-415a-b6a7-6568e1da918d,1
2ba5ee0a-8099-4d23-8305-efe65230638b,1
ceb871c8-e35b-49a5-895a-7e35a474958a,1
a7822659-87ce-465e-a6b2-0b561fbeedd4,1
fafca68a-540a-499e-bf90-b2d9ff3088b6,1
afa1c437-8fc0-44a4-b769-15e2e3c28d2f,1
2c3cfabd-7a79-4ea5-a127-c0a539ad33c0,1
e6b2e73c-bd01-4557-9c1a-e0e72be5cc5a,1
571be02f-b0c8-493d-90ce-5945fae69b8c,1
9fa3efdb-9d3a-4df1-a644-80f38057a48f,1
09c199e7-cb15-4fa5-acb8-7c2434045f30,1
c8bb55a8-5930-497a-ac00-e21066f9d4f2,1
8410c92d-7ede-494e-802e-02800f0a1402,1
6553cfa3-b20a-4e60-8c01-12354af31c44,1
a168fe82-895a-406f-927f-e59403fa0361,1
8be5f21a-40d5-44a8-99d8-02a371485b7f,1
b2e88ebf-0f0f-4ae0-8fa5-2e65d8b847b0,1
d3484ab9-59f1-4a53-bf11-f7e9dbc39234,1
17741ebd-a5c6-42f6-aa32-db6b11861305,1
11f270b1-3aa2-48fd-a48c-c6bf99de56c7,1
71d18437-e2d9-434a-ab69-ee40c9681d85,1
66f6fa76-504e-462d-b592-9000d02d1aea,1
16f98fe5-c9ae-428a-a3e9-bb738578898e,1
256145e0-74a7-44db-a196-b6003413c161,1
a899fd90-9113-43f2-9632-0b4e54ad65f4,1
eec03f58-99e8-47aa-b1a4-e8b773ddb616,1
2051d48c-085a-44c7-8bdf-8642e3b2aa59,1
649c48cd-74f4-4406-a95e-6e7a8757afa1,1
7d40cc0c-5930-4151-b595-69d90d47fa35,1
f672a0e1-333c-475b-85e6-f2c6e855e878,1
598ff980-323a-4538-bddc-66cbc224d82d,1
2df30d7f-b792-4689-ab24-f71cd4713961,1
1fe3661d-99ff-44d4-9969-798e9763e1b0,1
5c41ab96-5f4a-40f1-9087-150bf36b68be,1
9679dd54-5930-4c1c-8dc4-069039a878b4,1
a9bd17be-44af-48b6-9e51-1fb924197b35,1
50f0ec34-bfd6-4c94-94e5-d7abfa5d7926,1
bb34cbda-f31b-4a24-b2e0-7a4e741f3cae,1
53d53744-a9b5-4738-b3ce-fb819ed8a84b,1
4d84d15b-b641-4531-93b0-24c3df3ed20c,1
1e06389f-92b6-4276-80a1-e299856caf45,1
b2bff431-c22a-4b7a-9c62-d040f1553124,1
6bf847e7-a5fe-4b09-b213-0254157adf4e,1
d6982ad1-6a0a-4a98-b3b3-b83103e262ca,1
1904dff7-8513-473c-9471-39b5c71fe665,1
84d443f1-5147-475b-9192-38a0a156db16,1
378a078a-2d4c-4670-b584-c6daf6660fe4,1
0851adc8-122b-4ecf-b28a-e1c146bd29c6,1
6d12249d-1ec6-4367-b521-0bc985a688a5,1
a412d857-e3e2-45b8-b2b7-d846ccca4f4e,1
9927dc1b-cc5e-463a-ba81-cdc95ec1fb2f,1
a93e8148-960a-410a-821c-216981b73546,1
951fce80-8722-460d-9967-87cae42d8ab0,1
9c74d3a9-c86d-4927-9671-668c0752484b,1
f7be109b-a5db-440b-a9ae-03f35aafa262,1
d10783ad-c7a9-4d0c-8905-f371109676d6,1
d02bffbe-8da0-452d-872a-d0456d82b035,1
7c9b329b-57f9-481a-b8b6-c23046360ad9,1
7796dd0b-1c8a-422c-8e92-2bc1b4eb1d09,1
c0653528-229a-48dd-83fd-0934cb9d50a2,1
4403cd65-f361-4268-a8d4-9ee9b960138c,1
958835f6-564a-4123-83f5-a96494dc10b4,1
1afceacc-2a72-4330-b082-25f53050383b,1
2d94552d-f16b-4a13-83a3-ef6a8ec1fea1,1
b54428e2-83aa-41f9-a0c4-d14194e0efec,1
444537c8-a138-47c0-b66e-2ea65d7175c3,1
8b84e4fb-f218-4226-bf85-c0f7412d5297,1
1e75d638-3f2d-47c2-ab58-77092e7e9045,1
2ac5d80a-9a81-4069-9753-e37f9d31823a,1
3f41281f-a34e-4326-a2dc-7b969a2fd500,1
68ee5e7c-9a47-4fc5-9580-5936b3821977,1
274a2a47-e349-460e-a6c3-8b217ba37c56,1
d473979a-db37-4061-b76f-a80d2b507cd4,1
28ff3cdf-4a5f-486c-a72c-a64910c2737b,1
d55e13ca-eb47-4622-80e6-3f4cc8d457c5,1
62d81cc2-2449-4585-b72b-422262bc2182,1
6df75968-653b-43b7-92f5-a21e1bf98292,1
df6a5362-6e94-481e-abc3-202266e3f013,1
439d50f9-334b-4683-972c-f302adc7d8f8,1
b306054f-a901-46d7-954e-149a4ea6134c,1
eecaca67-9003-4a49-96ca-8ecfbbd02d3c,1
28642768-5e39-4f05-b3ec-1403030c189d,1
16af604e-6673-454b-bc0c-7c77bfe2e7a6,1
b2c04223-2482-4b11-a046-c01158f024ce,1
07583f88-591d-47e7-96a8-1c6573984ec3,1
03703cef-7283-4199-a59c-fc4d13894db9,1
03b64263-4175-406e-88d5-1009587514f0,1
870fcd66-cae0-46fe-9ae4-17123e60bf73,1
2ad543b6-941c-4d08-b9c7-519b23ce2aa7,1
65fe1614-3302-47e7-8e8f-e01948546095,1
39ff06e2-03f6-43c1-8830-af5102f1b612,1
069a75df-d67f-4d12-8165-97b0850306be,1
32b8acbf-fbe9-48d6-b62c-88a9e64fbead,1
86bc1a5a-8042-4bc0-a33c-0985558b3fb1,1
814a9dd3-6983-4433-a3a7-5cc2cc427981,1
c1efc31f-1eb6-4eff-878c-b46db28fbc5c,1
c4722db7-ef87-4822-af4c-70234444cbdb,1
91da22c7-6660-4842-ae6d-1e1b8c4890ac,1
7de4b2d3-cdbd-4625-8f80-12e363f3795b,1
9a45182d-9c33-417d-8e50-5b4eea336217,1
3ca07e6a-f0c2-4b12-b236-70c7dec52c75,1
5ff420f0-5439-4278-8139-d8f8a9389aed,1
27b3b6c8-f2c6-412c-8601-da5ccf4a963e,1
28368a80-a859-4c20-99ef-9346c1f3e26d,1
6be559bb-f1b9-4196-bf06-8add76244e8b,1
9581ce01-bb5c-4e0a-9932-5fcada93e3cd,1
c073e588-401f-4c15-9f5e-cd15f87b19c5,1
3b2d7b0d-5188-4950-b21f-bcf812bdee8b,1
4c4e77ed-e2ff-4a59-be8d-bcda75f3e69b,1
2b01ce67-881c-4265-ab48-77ea8d3b8046,1
b29c755f-64d0-458f-a4ed-1c6af91a6521,1
c562d601-8aeb-43c4-9277-6408af1d7e18,1
b10f7425-92c8-43bb-8833-9d910ceb8e19,1
697f1789-e905-4f6d-bb1f-54843d553078,1
f36058a2-96d0-459c-b788-8fef949d2086,1
72711de2-1b63-48ae-8035-919d0b4c513c,1
ef648b79-1b87-4dcb-b7ec-f9779568e2ac,1
eaddc5b4-f40e-4a5c-ac85-df89580cf071,1
8c1eb361-111d-40c8-9f98-debde2b897d9,1
96a9d58d-221d-445d-a3de-8741a2a6c70e,1
573ffcf0-a8a4-4dd9-a137-421384cc1d44,1
77a87966-625c-4b83-a939-541ea995b427,1
1cdbce68-4d49-454e-a6f6-1a4034f9d25c,1
7633e39c-6540-41a0-8d06-83f7b30515b5,1
84d34455-f682-4a15-a00f-5622a0353e45,1
ee3fecac-623a-4cdf-b579-c107a3518066,1
44aeba0a-5c45-4adf-8a0f-67ee32500da1,1
7b8904af-049d-450c-b437-67260f5d0a8f,1
74f8d36f-6974-4972-8f80-5de70df92a04,1
50ebc986-6c03-4f25-a8af-11d4b007835a,1
8f320697-e530-4c40-b73a-6db351076be6,1
ccd38ed1-f7fc-4f8a-a384-7a8d10bfa2fb,1
3d613afe-97d6-4209-8d75-245d3867ecf0,1
0121e261-7ef5-4e2e-a4ba-ad7db8a18ead,1
49db49b4-b6d1-4b6d-96c7-6b697ee2bc6f,1
42afa097-7e07-4d49-87e0-f1ad17acca65,1
5d96782c-61a6-46b4-9df8-e284977e949c,1
681bd758-710f-4aa0-8581-4324c9090e37,1
c4c32aa5-33b9-4844-a10e-b70c5265a4d4,1
88fa4d5c-ca2b-4f39-98ee-2f7c1fa2b883,1
8bb2b192-9007-45e8-9e17-f66205ce085a,1
03bb8ea2-f506-4e39-b351-61e41d348a90,1
6281892f-3c1f-4611-9b21-8217cccfd421,1
0744b781-b830-4319-85e4-77fc5a395cec,1
fc893476-dce8-4f78-8c96-d140efc199c3,1
a5f73c72-8332-4bf1-a525-66398615097e,2
2f15ca98-a1e0-471a-890d-a974ebb0864c,2
261e8698-a07e-4580-90b4-2edf3102ab0d,2
3129dc29-6cde-4b75-b2d7-a1258c6885e8,2
94f33a0f-fa59-4b98-8110-1a6ab4a6749f,2
7abf2822-4faf-4433-87cd-6718255b259a,2
4dc7dc9b-b842-4536-a83c-e8e1f319e0a7,2
fb1737c2-91de-4d65-9f3c-a316e173b4b6,2
61c4886b-0786-4372-b80b-09541bf49b55,2
b864c411-1097-473f-acbb-804ec9ce7ca1,2
3fbf0a9b-9de7-4080-91d7-e48e17351cd4,2
caf95ba6-92b7-4f1d-ab2f-7bf58914ebcc,2
4fc90c4f-4bb7-490e-8d93-a616ce1b000f,2
4405741d-4936-482c-ac65-87bf914274e9,2
3eddbef8-9b96-4a27-b22e-1db92eef1105,2
13dfe464-b318-411c-a580-0c86024499ee,2
a3883361-e7b4-4f34-b602-cd05c7a21dd7,2
44edb3dd-d4f0-42fd-ad32-806b87465eb9,2
4d319cb3-4f67-467a-a2d9-98b41ed45f46,2
3b079bda-0ecd-446c-9fa1-5467c348e49e,2
68014a77-946a-45b9-b254-5e36d9da6c5f,2
6cd9e87e-b609-41e9-bacd-d958f5e85cd2,2
875053d4-7971-416e-a70c-519e85770c07,2
776e40ab-f87c-4b15-9260-3d922b054787,2
7123a4ed-a3a0-4bfb-89f7-64b80946ba93,2
7d497fbe-5d03-49ef-a849-d9b3a62ed603,2
c4dcadb8-713a-4abc-b52f-c518795585bd,2
dce11bfe-5b5d-4db8-a40f-52ee84314dcd,2
dfe65493-a3a1-4ad2-a595-2e476f8d328d,2
8e8b0db0-308d-44dc-89af-2fb67db6171d,2
4d577973-b08f-4882-aa1a-b4ce022c8568,2
35c22f47-cfca-4653-bb2b-817f946bad8b,2
ec8db076-7e74-4b80-9e3b-d557f65da3bc,2
6105b6eb-4b5f-499c-b4bf-e6b786689354,2
8b5658cc-1f4f-4ae7-b41f-781109641417,2
3b05f9e1-960d-4f79-8466-8d8fe09cd360,2
1da644a0-d883-4717-8e04-85957762d030,2
67cdc69c-3b73-4f0b-ba39-60fc5a3da058,2
5273871e-2213-4a9e-82e0-7dd238e33e48,2
75daaf96-3178-4287-9a89-392c52932cc2,2
cd56b575-1b81-4094-a46c-8eb046b4a421,2
1e9365bb-19a8-48c3-a17b-7454a1b74346,2
de480a55-890d-400d-bcc0-ee902268020f,2
7a6ed8a8-1754-4951-a7c6-fe160f9bbe91,2
45248a61-29f8-4481-b7bf-4bbbf3e6a06c,2
8938a790-0e05-4249-bcb0-83aa1f3e89ae,2
f726c97c-9a58-4a07-b989-e578753a09ab,2
5662d0ef-ad4e-4e95-bf7c-fad8d3dc7e00,2
d5ab522a-d458-41bc-a318-b55d17279ec3,2
1ca8de8a-47ed-40ae-be16-a8c7670dd0dc,2
b4dd3f29-cfd5-4f8b-a8fc-e06d00c56db8,2
de2c6c42-909e-4070-a603-041817a4c5c5,2
f7279e2c-61fe-4ade-bd98-7a39b9694b76,2
eced037f-0343-4239-a55f-fea2ff223139,2
166979c9-882c-4e5c-8945-76ee4d162561,2
62467dce-b7d4-4439-86f8-4bc9460cd1f0,2
222b4c24-2156-47ca-a475-e1ee638dc350,2
44332942-a11b-4680-b66b-bea3b1058e2b,2
fb809054-6e6d-46ba-8a45-3c01a4c55855,2
4354c824-c249-4634-9b0f-b38e20effdc4,2
c352ccb5-cc62-4ed7-97bb-886bd1325c4e,2
c3bbbfcd-6227-414b-9752-0e1c78220b80,2
12c55d5b-eeea-430f-bb86-a1b2e864893e,2
202be5ba-a685-40ed-9ea8-10dc92f28683,2
180b89ba-8903-4ec5-b669-e410639dc833,2
eb190d2c-ab7a-4a68-a883-711aa32a2ddc,2
ec1b7d3a-4fc2-436a-b552-42b4360f1ec5,5
05f11fcb-e311-41b8-ba61-28d2e5bf8046,5
6689c4c8-a613-4ecd-9f91-b8cd34e0e40f,5
8cc4daa1-b35e-4a93-8094-c75aee61ebc4,5
7abc5433-fb10-48d3-a715-617c516274f1,5
186a7cfc-1ace-4ba6-ac32-28f72968e6cf,5
e79c7cb2-564c-430e-b22c-9ff36a279c91,5
86830c34-65cd-4fcd-a0e3-a7262291d837,5
58d3b4d0-5a8c-43df-a0eb-18cf7780e2f6,5
61eb9745-9c5f-4a6a-b33d-f696e36eac2f,5
be8d4eef-f355-4894-a396-de3d31f31038,5
a6788634-c963-46cf-844b-aaaa00c11e6f,5
d691bc35-b8be-467d-8642-dc767342accb,5
cf2ec752-1213-4267-859e-223aa44555ce,5
bc099a0d-c11b-447a-b45b-6d7d0bdb7b73,5
8c547a73-bef6-470d-a77a-f3b30f5e934a,5
4bda071a-20fe-4f29-878f-986d93cdf24e,5
3384f0ec-34d1-4dab-abac-956f2f90664f,5
db337d18-ad96-4d9c-aad1-b4be92763fe2,5
ef028ead-7441-4cbb-959c-f60dd55a76ee,5
f75b162b-87ea-425e-896e-d2d3379d7cf4,10
547849b7-9cd9-4276-9936-cb46ac032864,10
8b9914e6-bd21-4d49-b3b8-6c013b618c52,10
4eeee01e-ad88-48fc-80bb-d4de51e8879a,10
eff78c97-6746-4461-9ef4-76b81bbe8d78,10
2c0dd753-b0a7-4cc1-9bd4-77cc26c4a303,10
31d70af0-77b7-4d15-b6b1-dfef531e83c6,10
74643530-0c6f-4f12-a43d-d952a431a33d,10
1e430195-44fa-4ba3-8bfa-0f11d924bfe4,10
7702863b-0e5b-4123-a149-3129a36db59e,10
b6d647c2-b40b-41a5-b3de-b150f332a469,20
c3b9965b-43e7-44d3-912c-0b496121585e,20
68a72f82-9651-402e-89cc-52ab7a260d40,20
6cfd8091-eac2-4e39-aaef-d8c05cf15349,20
f0845e5c-bdc6-47fe-8de4-027f53f4245b,20
fe333cb8-ff93-4726-8065-33c1eaf251e5,20
6583db92-847c-4f4d-9c3a-0a05da19eca1,20
ce6c1e42-f9a8-4bd1-9950-75c40d6aa32d,20
3897320b-f1c7-4d46-aae2-bb58a302f870,20
992fd988-4d21-48ca-88c9-fe6c08d5758c,20
e993934e-b3e0-4420-a0b5-7a4f846e24c7,50
c0e7a912-729f-4be7-830e-f76ac4ad9c90,50
1a76e066-8950-42a1-aea8-cc08c3dc68db,50
ccbef8aa-2331-434b-b23c-4abaa3afbbd0,50
1eab3b64-2793-4b1a-a97f-34bd534226e6,50
8f7391e0-ccd6-44ed-b0d9-cd76ca2f6943,100
2b76bd64-56dd-4a49-9a8b-4cca9739462d,100
5c7e0684-4e85-46e3-9bfe-a17d91e5529e,100
baa30830-9b65-480d-a42a-9c9ec13ddd40,100
893689fc-89c4-45c5-87b0-2343b7e48078,100
d11ec1dc-b424-4ef8-bcc3-d76b984b1754,-250
3decfcaa-cb52-413a-a4d6-5495b71addc1,-200
99dfeb02-2cd8-450f-8c81-0c904ccac203,-180
014fd1d3-c56d-4a02-a427-86b0096a0045,-160
d47a0080-a20c-4b34-a916-14b65c3b7d41,-150
10196a1c-1bc4-4e41-bed1-b2a8864fbeac,-140
9e899865-688d-4e41-b06a-18d4eb36b8d4,-120
8ee08258-6bd8-4ccd-93ec-9e3ac8b7f938,-100
83558fa2-2989-4822-9745-dfbe698bbea6,-90
ad99783f-94ad-410f-a984-5579c280e133,-80
c59c83e3-0d97-4250-b5bd-da8181e7b606,-70
f7deba7a-fb36-4dfb-be63-0e3caf6d30d2,-60
35041649-1fce-4c39-a60d-b9b81e4bbb9f,-50
05cff80b-4806-4f0a-bb32-a96eb4ff4929,-40
d2d691f3-468e-4b42-852d-6c412f2c09ec,-30
8bf0c87f-ac3c-4bbf-a951-37fee54065e1,-20
1a18013a-1b4f-43d2-ad8a-987566517c8e,-10
c10aee26-4b6b-4807-b02a-4c850e819fa5,-9
77bc0f68-9c80-4d12-8a71-9bb511c2cca6,-8
be51cee0-3e78-4761-8cc2-0a464f0ec507,-7
a9824626-8efb-4b8a-bd8d-f6a89981d46a,-6
879a7ecf-2e1c-428e-ba56-549840885ab1,-5
cacd94d3-2704-467f-ad3e-a514089f21b3,-4
0258729d-d7f3-4252-bc5f-b81bb17d2bd9,-3
6e076e3d-521d-4573-99b0-fccf9be10917,-2
7003490d-0bd3-471f-9a4b-025a4d4aaa6f,-1